"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7840","Delete All Test Projects Before Tests","setup_provisioning","Wed Feb 12 10:13:04 GMT 2025","passed","Wed Feb 12 10:13:12 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","7562","The Admin User Sets A Test Project To Inactive","chromium_test_workflow","Wed Feb 12 10:18:17 GMT 2025","passed","Wed Feb 12 10:18:25 GMT 2025","","e2e/playwright-tests/features/@projects/make_project_inactive.feature.spec.js","",""
"","6184","Delete All Test Users Before Tests","setup_provisioning","Wed Feb 12 10:12:52 GMT 2025","passed","Wed Feb 12 10:12:59 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","5521","With VIEW_POLICY_VIOLATION Permissions The User Can See The Policy Violations On Project Page","chromium_test_workflow","Wed Feb 12 10:17:28 GMT 2025","passed","Wed Feb 12 10:17:34 GMT 2025","","e2e/playwright-tests/features/@permissions/view_policy_violation.feature.spec.js","",""
"","3921","With VULNERABILITY_MANAGEMENT Permission The User Can See The Vulnerability Create Button","chromium_test_workflow","Wed Feb 12 10:17:55 GMT 2025","passed","Wed Feb 12 10:17:59 GMT 2025","","e2e/playwright-tests/features/@permissions/vulnerability-management.feature.spec.js","",""
"","5157","With SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT Permissions The User Can See Administration Tab","chromium_test_workflow","Wed Feb 12 10:17:03 GMT 2025","passed","Wed Feb 12 10:17:08 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","8350","With VIEW_PORTFOLIO Permissions The User Verifies Access","chromium_test_workflow","Wed Feb 12 10:17:43 GMT 2025","passed","Wed Feb 12 10:17:51 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","5779","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Wed Feb 12 10:18:37 GMT 2025","passed","Wed Feb 12 10:18:43 GMT 2025","","e2e/playwright-tests/features/@projects/try_creating_existing_project.feature.spec.js","",""
"","6973","Without BOM_UPLOAD Permission The User Cannot See The BOM Upload Button","chromium_test_workflow","Wed Feb 12 10:16:37 GMT 2025","passed","Wed Feb 12 10:16:44 GMT 2025","","e2e/playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","4009","With SYSTEM_CONFIGURATION But Without ACCESS_MANAGEMENT Permissions The User Cannot See Access Management Menu","chromium_test_workflow","Wed Feb 12 10:16:59 GMT 2025","passed","Wed Feb 12 10:17:03 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","3004","Store Admin Authentication","setup_admin_authentication","Wed Feb 12 10:12:49 GMT 2025","passed","Wed Feb 12 10:12:52 GMT 2025","","../../setup/auth-setup.ts","",""
"","3977","Without VULNERABILITY_MANAGEMENT Permission The User Cannot See The Vulnerability Create Button","chromium_test_workflow","Wed Feb 12 10:17:51 GMT 2025","passed","Wed Feb 12 10:17:55 GMT 2025","","e2e/playwright-tests/features/@permissions/vulnerability-management.feature.spec.js","",""
"","6805","With BOM_UPLOAD Permissions The User Can See The BOM Upload Button","chromium_test_workflow","Wed Feb 12 10:16:44 GMT 2025","passed","Wed Feb 12 10:16:51 GMT 2025","","e2e/playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","41623","Create Test Users","setup_provisioning","Wed Feb 12 10:13:12 GMT 2025","passed","Wed Feb 12 10:13:54 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","4328","Without VIEW_PORTFOLIO Permissions The User Cannot Log In","chromium_test_workflow","Wed Feb 12 10:17:34 GMT 2025","failed","Wed Feb 12 10:17:38 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","3947","With TAG_MANAGEMENT Permission The User Can See The Tag Management Tab","chromium_test_workflow","Wed Feb 12 10:17:19 GMT 2025","passed","Wed Feb 12 10:17:23 GMT 2025","","e2e/playwright-tests/features/@permissions/tag-management.feature.spec.js","",""
"","3963","Without TAG_MANAGEMENT Permission The User Cannot See The Tag Management Tab","chromium_test_workflow","Wed Feb 12 10:17:15 GMT 2025","passed","Wed Feb 12 10:17:19 GMT 2025","","e2e/playwright-tests/features/@permissions/tag-management.feature.spec.js","",""
"","5436","Delete All Test Policies Before Tests","setup_provisioning","Wed Feb 12 10:12:59 GMT 2025","passed","Wed Feb 12 10:13:04 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","5479","Without VIEW_POLICY_VIOLATION Permission The User Cannot See The Policy Violations On Project Page","chromium_test_workflow","Wed Feb 12 10:17:23 GMT 2025","passed","Wed Feb 12 10:17:28 GMT 2025","","e2e/playwright-tests/features/@permissions/view_policy_violation.feature.spec.js","",""
"","3999","With SYSTEM_CONFIGURATION Permissions User Can See Administration Tab","chromium_test_workflow","Wed Feb 12 10:17:11 GMT 2025","passed","Wed Feb 12 10:17:15 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","9252","The Admin User Deletes Respective Projects","chromium_test_workflow","Wed Feb 12 10:18:08 GMT 2025","passed","Wed Feb 12 10:18:17 GMT 2025","","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","3014","Without POLICY_MANAGEMENT Permission The User Cannot See The Policy Management Tab","chromium_test_workflow","Wed Feb 12 10:16:51 GMT 2025","passed","Wed Feb 12 10:16:54 GMT 2025","","e2e/playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","3024","Without SYSTEM_CONFIGURATION Permissions User Cannot See Administration Tab","chromium_test_workflow","Wed Feb 12 10:17:08 GMT 2025","passed","Wed Feb 12 10:17:11 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","15072","Create Test Policies","setup_provisioning","Wed Feb 12 10:13:54 GMT 2025","passed","Wed Feb 12 10:14:09 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","12754","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Wed Feb 12 10:18:25 GMT 2025","passed","Wed Feb 12 10:18:37 GMT 2025","","e2e/playwright-tests/features/@projects/suppress_violation_against_policy.feature.spec.js","",""
"","12074","Change Initial Password As Admin","setup_initial","Wed Feb 12 10:12:33 GMT 2025","passed","Wed Feb 12 10:12:45 GMT 2025","","../../setup/initial-setup.ts","",""
"","14110","The Admin User Validates A Test Project With A Recently Uploaded BOM","chromium_test_workflow","Wed Feb 12 10:18:43 GMT 2025","passed","Wed Feb 12 10:18:57 GMT 2025","","e2e/playwright-tests/features/@projects/validate_bom_upload.feature.spec.js","",""
"","8733","The Admin User Creates A Parent And A Child Project","chromium_test_workflow","Wed Feb 12 10:17:59 GMT 2025","passed","Wed Feb 12 10:18:08 GMT 2025","","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","5039","Without POLICY_MANAGEMENT Permission The User Can See The Policy Management Tab","chromium_test_workflow","Wed Feb 12 10:16:54 GMT 2025","passed","Wed Feb 12 10:16:59 GMT 2025","","e2e/playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","126772","Provide Test Users With Respective Permissions","setup_provisioning","Wed Feb 12 10:14:29 GMT 2025","passed","Wed Feb 12 10:16:36 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","20802","Create Test Project With Default BOM","setup_provisioning","Wed Feb 12 10:14:09 GMT 2025","passed","Wed Feb 12 10:14:29 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","3635","With VIEW_PORTFOLIO Permissions The User Tries To Log In With Wrong Credentials","chromium_test_workflow","Wed Feb 12 10:17:39 GMT 2025","passed","Wed Feb 12 10:17:43 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
