"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14123","The Admin User Validates A Test Project With A Recently Uploaded BOM","chromium_test_workflow","Mon Feb 10 19:26:35 GMT 2025","passed","Mon Feb 10 19:26:49 GMT 2025","","e2e/playwright-tests/features/@projects/validate_bom_upload.feature.spec.js","",""
"","42005","Create Test Users","setup_provisioning","Mon Feb 10 19:21:33 GMT 2025","passed","Mon Feb 10 19:22:15 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","21055","Create Test Project With Default BOM","setup_provisioning","Mon Feb 10 19:22:29 GMT 2025","passed","Mon Feb 10 19:22:50 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","4838","Without VIEW_PORTFOLIO Permissions The Test-User Cannot Log In","chromium_test_workflow","Mon Feb 10 19:25:34 GMT 2025","failed","Mon Feb 10 19:25:38 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","6250","Delete All Test Users Before Tests","setup_provisioning","Mon Feb 10 19:21:14 GMT 2025","passed","Mon Feb 10 19:21:20 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","9348","The Admin User Deletes Respective Projects","chromium_test_workflow","Mon Feb 10 19:26:00 GMT 2025","passed","Mon Feb 10 19:26:09 GMT 2025","","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","5349","With SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT Permissions The Test-User Can See Administration Tab","chromium_test_workflow","Mon Feb 10 19:25:16 GMT 2025","passed","Mon Feb 10 19:25:22 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","12607","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Mon Feb 10 19:26:17 GMT 2025","passed","Mon Feb 10 19:26:29 GMT 2025","","e2e/playwright-tests/features/@projects/suppress_violation_against_policy.feature.spec.js","",""
"","6877","Without BOM_UPLOAD Permission The Test-User Cannot See The BOM Upload Button","chromium_test_workflow","Mon Feb 10 19:24:58 GMT 2025","passed","Mon Feb 10 19:25:05 GMT 2025","","e2e/playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","3974","With SYSTEM_CONFIGURATION Permissions Test-User Can See Administration Tab","chromium_test_workflow","Mon Feb 10 19:25:25 GMT 2025","passed","Mon Feb 10 19:25:29 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
