"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3954","With TAG_MANAGEMENT Permission The User Can See The Tag Management Tab","chromium_test_workflow","Tue Feb 11 10:18:12 GMT 2025","passed","Tue Feb 11 10:18:16 GMT 2025","","e2e/playwright-tests/features/@permissions/tag-management.feature.spec.js","",""
"","2935","Store Admin Authentication","setup_admin_authentication","Tue Feb 11 10:13:41 GMT 2025","passed","Tue Feb 11 10:13:44 GMT 2025","","../../setup/auth-setup.ts","",""
"","12899","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Tue Feb 11 10:19:10 GMT 2025","passed","Tue Feb 11 10:19:23 GMT 2025","","e2e/playwright-tests/features/@projects/suppress_violation_against_policy.feature.spec.js","",""
"","3994","With SYSTEM_CONFIGURATION But Without ACCESS_MANAGEMENT Permissions The User Cannot See Access Management Menu","chromium_test_workflow","Tue Feb 11 10:17:52 GMT 2025","passed","Tue Feb 11 10:17:56 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","3065","Without SYSTEM_CONFIGURATION Permissions User Cannot See Administration Tab","chromium_test_workflow","Tue Feb 11 10:18:01 GMT 2025","passed","Tue Feb 11 10:18:04 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","20587","Create Test Project With Default BOM","setup_provisioning","Tue Feb 11 10:15:01 GMT 2025","passed","Tue Feb 11 10:15:22 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","5182","With SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT Permissions The User Can See Administration Tab","chromium_test_workflow","Tue Feb 11 10:17:56 GMT 2025","passed","Tue Feb 11 10:18:01 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","5366","Delete All Test Policies Before Tests","setup_provisioning","Tue Feb 11 10:13:51 GMT 2025","passed","Tue Feb 11 10:13:56 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","127277","Provide Test Users With Respective Permissions","setup_provisioning","Tue Feb 11 10:15:22 GMT 2025","passed","Tue Feb 11 10:17:29 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","6263","Delete All Test Users Before Tests","setup_provisioning","Tue Feb 11 10:13:44 GMT 2025","passed","Tue Feb 11 10:13:51 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","5869","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Tue Feb 11 10:19:23 GMT 2025","passed","Tue Feb 11 10:19:29 GMT 2025","","e2e/playwright-tests/features/@projects/try_creating_existing_project.feature.spec.js","",""
"","7759","The Admin User Sets A Test Project To Inactive","chromium_test_workflow","Tue Feb 11 10:19:03 GMT 2025","passed","Tue Feb 11 10:19:10 GMT 2025","","e2e/playwright-tests/features/@projects/make_project_inactive.feature.spec.js","",""
"","8356","With VIEW_PORTFOLIO Permissions The User Verifies Access","chromium_test_workflow","Tue Feb 11 10:18:36 GMT 2025","passed","Tue Feb 11 10:18:44 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","9399","The Admin User Deletes Respective Projects","chromium_test_workflow","Tue Feb 11 10:18:53 GMT 2025","passed","Tue Feb 11 10:19:03 GMT 2025","","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","42055","Create Test Users","setup_provisioning","Tue Feb 11 10:14:04 GMT 2025","passed","Tue Feb 11 10:14:46 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","4393","Without VIEW_PORTFOLIO Permissions The User Cannot Log In","chromium_test_workflow","Tue Feb 11 10:18:27 GMT 2025","failed","Tue Feb 11 10:18:32 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","3687","With VIEW_PORTFOLIO Permissions The User Tries To Log In With Wrong Credentials","chromium_test_workflow","Tue Feb 11 10:18:32 GMT 2025","passed","Tue Feb 11 10:18:36 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","3107","Without POLICY_MANAGEMENT Permission The User Cannot See The Policy Management Tab","chromium_test_workflow","Tue Feb 11 10:17:44 GMT 2025","passed","Tue Feb 11 10:17:47 GMT 2025","","e2e/playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","3970","Without TAG_MANAGEMENT Permission The User Cannot See The Tag Management Tab","chromium_test_workflow","Tue Feb 11 10:18:08 GMT 2025","passed","Tue Feb 11 10:18:12 GMT 2025","","e2e/playwright-tests/features/@permissions/tag-management.feature.spec.js","",""
"","7847","Delete All Test Projects Before Tests","setup_provisioning","Tue Feb 11 10:13:56 GMT 2025","passed","Tue Feb 11 10:14:04 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","14293","The Admin User Validates A Test Project With A Recently Uploaded BOM","chromium_test_workflow","Tue Feb 11 10:19:29 GMT 2025","passed","Tue Feb 11 10:19:43 GMT 2025","","e2e/playwright-tests/features/@projects/validate_bom_upload.feature.spec.js","",""
"","5069","Without POLICY_MANAGEMENT Permission The User Can See The Policy Management Tab","chromium_test_workflow","Tue Feb 11 10:17:47 GMT 2025","passed","Tue Feb 11 10:17:52 GMT 2025","","e2e/playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","7023","Without BOM_UPLOAD Permission The User Cannot See The BOM Upload Button","chromium_test_workflow","Tue Feb 11 10:17:30 GMT 2025","passed","Tue Feb 11 10:17:37 GMT 2025","","e2e/playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","5594","With VIEW_POLICY_VIOLATION Permissions The User Can See The Policy Violations On Project Page","chromium_test_workflow","Tue Feb 11 10:18:22 GMT 2025","passed","Tue Feb 11 10:18:27 GMT 2025","","e2e/playwright-tests/features/@permissions/view_policy_violation.feature.spec.js","",""
"","8839","The Admin User Creates A Parent And A Child Project","chromium_test_workflow","Tue Feb 11 10:18:44 GMT 2025","passed","Tue Feb 11 10:18:53 GMT 2025","","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","14964","Create Test Policies","setup_provisioning","Tue Feb 11 10:14:46 GMT 2025","passed","Tue Feb 11 10:15:01 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","4031","With SYSTEM_CONFIGURATION Permissions User Can See Administration Tab","chromium_test_workflow","Tue Feb 11 10:18:04 GMT 2025","passed","Tue Feb 11 10:18:08 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
