"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6953","With VIEW_POLICY_VIOLATION x POLICY_VIOLATION_ANALYSIS Permission The User Can See Audit View On Policy Violations Project Page And Can Audit Them","chromium_test_workflow","Sat Feb 15 17:24:55 GMT 2025","passed","Sat Feb 15 17:25:02 GMT 2025","VIEW_PORTFOLIO x VIEW_POLICY_VIOLATION x POLICY_VIOLATION_ANALYSIS","e2e/playwright-tests/features/@permissions/view-policy-violation_x_policy-violation-analysis.feature.spec.js","",""
"","6442","The Admin User Creates A Parent And A Child Project","chromium_test_workflow","Sat Feb 15 17:26:39 GMT 2025","passed","Sat Feb 15 17:26:45 GMT 2025","Create Parent Project","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","8088","The Admin User Deletes A Custom Component Inside A Test Project","chromium_test_workflow","Sat Feb 15 17:26:31 GMT 2025","passed","Sat Feb 15 17:26:39 GMT 2025","Create Custom Component","e2e/playwright-tests/features/@projects/create_custom_component.feature.spec.js","",""
"","3978","With SYSTEM_CONFIGURATION Permission The User Can See Administration Tab","chromium_test_workflow","Sat Feb 15 17:24:36 GMT 2025","passed","Sat Feb 15 17:24:40 GMT 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","6885","With VIEW_VULNERABILITY But Without VULNERABILITY_ANALYSIS Permission The User ...","chromium_test_workflow","Sat Feb 15 17:25:32 GMT 2025","passed","Sat Feb 15 17:25:38 GMT 2025","VIEW_PORTFOLIO x VIEW_VULNERABILITY x VULNERABILITY_ANALYSIS","e2e/playwright-tests/features/@permissions/view-vulnerability_x_vulnerability-analysis.feature.spec.js","",""
"","12332","The Admin User Validates A Test Project With A Recently Uploaded BOM","chromium_test_workflow","Sat Feb 15 17:27:13 GMT 2025","passed","Sat Feb 15 17:27:25 GMT 2025","Validate BOM Upload","e2e/playwright-tests/features/@projects/validate_bom_upload.feature.spec.js","",""
"","2973","Store Admin Authentication","setup_admin_authentication","Sat Feb 15 17:19:40 GMT 2025","passed","Sat Feb 15 17:19:43 GMT 2025","","../../setup/auth-setup.ts","",""
"","4332","Without VIEW_PORTFOLIO Permission The User Cannot Log In","chromium_test_workflow","Sat Feb 15 17:25:14 GMT 2025","failed","Sat Feb 15 17:25:19 GMT 2025","VIEW_PORTFOLIO","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","6777","With BOM_UPLOAD Permission The User Can See The BOM Upload Button","chromium_test_workflow","Sat Feb 15 17:23:55 GMT 2025","passed","Sat Feb 15 17:24:02 GMT 2025","VIEW_PORTFOLIO x BOM_UPLOAD","e2e/playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","7122","With PORTFOLIO_MANAGEMENT Permission The User Can See Management Buttons For Projects","chromium_test_workflow","Sat Feb 15 17:24:17 GMT 2025","passed","Sat Feb 15 17:24:24 GMT 2025","VIEW_PORTFOLIO x PORTFOLIO_MANAGEMENT","e2e/playwright-tests/features/@permissions/portfolio-management.feature.spec.js","",""
"","6909","With VIEW_POLICY_VIOLATION Permission The User Can See Audit View On Policy Violations Project Page","chromium_test_workflow","Sat Feb 15 17:25:08 GMT 2025","passed","Sat Feb 15 17:25:14 GMT 2025","VIEW_PORTFOLIO x VIEW_POLICY_VIOLATION","e2e/playwright-tests/features/@permissions/view-policy-violation.feature.spec.js","",""
"","3060","Without POLICY_MANAGEMENT Permission The User Cannot See The Policy Management Tab","chromium_test_workflow","Sat Feb 15 17:24:02 GMT 2025","passed","Sat Feb 15 17:24:05 GMT 2025","VIEW_PORTFOLIO x POLICY_MANAGEMENT","e2e/playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","3957","With VULNERABILITY_MANAGEMENT Permission The User Can See The Vulnerability Create Button","chromium_test_workflow","Sat Feb 15 17:26:03 GMT 2025","passed","Sat Feb 15 17:26:07 GMT 2025","VIEW_PORTFOLIO x VULNERABILITY_MANAGEMENT","e2e/playwright-tests/features/@permissions/vulnerability-management.feature.spec.js","",""
"","7497","Delete All Test Projects Before Tests","setup_provisioning","Sat Feb 15 17:19:54 GMT 2025","passed","Sat Feb 15 17:20:01 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","10698","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Sat Feb 15 17:26:58 GMT 2025","passed","Sat Feb 15 17:27:09 GMT 2025","Suppress Violation Against Policy","e2e/playwright-tests/features/@projects/suppress_violation_against_policy.feature.spec.js","",""
"","13228","Create Test Policies","setup_provisioning","Sat Feb 15 17:20:41 GMT 2025","passed","Sat Feb 15 17:20:55 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","3953","With TAG_MANAGEMENT Permission The User Can See The Tag Management Tab","chromium_test_workflow","Sat Feb 15 17:24:44 GMT 2025","passed","Sat Feb 15 17:24:48 GMT 2025","VIEW_PORTFOLIO x TAG_MANAGEMENT","e2e/playwright-tests/features/@permissions/tag-management.feature.spec.js","",""
"","39239","Create Test Project With Default BOM","setup_provisioning","Sat Feb 15 17:21:02 GMT 2025","passed","Sat Feb 15 17:21:41 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","13075","Change Initial Password As Admin","setup_initial","Sat Feb 15 17:19:25 GMT 2025","passed","Sat Feb 15 17:19:38 GMT 2025","","../../setup/initial-setup.ts","",""
"","7224","Without PORTFOLIO_MANAGEMENT Permission The User Cannot See Management Buttons For Projects","chromium_test_workflow","Sat Feb 15 17:24:10 GMT 2025","passed","Sat Feb 15 17:24:17 GMT 2025","VIEW_PORTFOLIO x PORTFOLIO_MANAGEMENT","e2e/playwright-tests/features/@permissions/portfolio-management.feature.spec.js","",""
"","7364","The Admin User Applies Vex Inside A Test Project","chromium_test_workflow","Sat Feb 15 17:26:07 GMT 2025","passed","Sat Feb 15 17:26:14 GMT 2025","Create Custom Component","e2e/playwright-tests/features/@projects/apply_vex_to_project.feature.spec.js","",""
"","3936","Without VULNERABILITY_MANAGEMENT Permission The User Cannot See The Vulnerability Create Button","chromium_test_workflow","Sat Feb 15 17:25:59 GMT 2025","passed","Sat Feb 15 17:26:03 GMT 2025","VIEW_PORTFOLIO x VULNERABILITY_MANAGEMENT","e2e/playwright-tests/features/@permissions/vulnerability-management.feature.spec.js","",""
"","9496","The Admin User Verifies Vex Application Inside A Test Project","chromium_test_workflow","Sat Feb 15 17:26:14 GMT 2025","passed","Sat Feb 15 17:26:24 GMT 2025","Create Custom Component","e2e/playwright-tests/features/@projects/apply_vex_to_project.feature.spec.js","",""
"","4170","Delete All Test Users Before Tests","setup_provisioning","Sat Feb 15 17:19:43 GMT 2025","passed","Sat Feb 15 17:19:47 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","7113","With VIEW_VULNERABILITY Permission The User ...","chromium_test_workflow","Sat Feb 15 17:25:38 GMT 2025","passed","Sat Feb 15 17:25:46 GMT 2025","VIEW_PORTFOLIO x VIEW_VULNERABILITY x VULNERABILITY_ANALYSIS","e2e/playwright-tests/features/@permissions/view-vulnerability_x_vulnerability-analysis.feature.spec.js","",""
"","3022","Without SYSTEM_CONFIGURATION Permission The User Cannot See Administration Tab","chromium_test_workflow","Sat Feb 15 17:24:33 GMT 2025","passed","Sat Feb 15 17:24:36 GMT 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","6681","The Admin User Creates A Custom Component Inside A Test Project","chromium_test_workflow","Sat Feb 15 17:26:24 GMT 2025","passed","Sat Feb 15 17:26:31 GMT 2025","Create Custom Component","e2e/playwright-tests/features/@projects/create_custom_component.feature.spec.js","",""
"","3984","With SYSTEM_CONFIGURATION But Without ACCESS_MANAGEMENT Permission The User Cannot See Access Management Menu","chromium_test_workflow","Sat Feb 15 17:24:24 GMT 2025","passed","Sat Feb 15 17:24:28 GMT 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","6879","With VIEW_POLICY_VIOLATION But Without POLICY_VIOLATION_ANALYSIS Permission The User Can See Audit View On Policy Violations Project Page But Cannot Audit Them","chromium_test_workflow","Sat Feb 15 17:24:48 GMT 2025","passed","Sat Feb 15 17:24:55 GMT 2025","VIEW_PORTFOLIO x VIEW_POLICY_VIOLATION x POLICY_VIOLATION_ANALYSIS","e2e/playwright-tests/features/@permissions/view-policy-violation_x_policy-violation-analysis.feature.spec.js","",""
"","3247","Delete All Test Policies Before Tests","setup_provisioning","Sat Feb 15 17:19:48 GMT 2025","passed","Sat Feb 15 17:19:51 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","7279","The Admin User Deletes Respective Projects","chromium_test_workflow","Sat Feb 15 17:26:45 GMT 2025","passed","Sat Feb 15 17:26:52 GMT 2025","Create Parent Project","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","3828","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Sat Feb 15 17:27:09 GMT 2025","passed","Sat Feb 15 17:27:13 GMT 2025","Try Creating Existing Project","e2e/playwright-tests/features/@projects/try_creating_existing_project.feature.spec.js","",""
"","6946","Without BOM_UPLOAD Permission The User Cannot See The BOM Upload Button","chromium_test_workflow","Sat Feb 15 17:23:48 GMT 2025","passed","Sat Feb 15 17:23:55 GMT 2025","VIEW_PORTFOLIO x BOM_UPLOAD","e2e/playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","8338","With VIEW_PORTFOLIO Permission The User Verifies Access","chromium_test_workflow","Sat Feb 15 17:25:23 GMT 2025","passed","Sat Feb 15 17:25:32 GMT 2025","VIEW_PORTFOLIO","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","3893","Without TAG_MANAGEMENT Permission The User Cannot See The Tag Management Tab","chromium_test_workflow","Sat Feb 15 17:24:40 GMT 2025","passed","Sat Feb 15 17:24:44 GMT 2025","VIEW_PORTFOLIO x TAG_MANAGEMENT","e2e/playwright-tests/features/@permissions/tag-management.feature.spec.js","",""
"","39993","Create Test Users","setup_provisioning","Sat Feb 15 17:20:01 GMT 2025","passed","Sat Feb 15 17:20:41 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","8014","With VIEW_VULNERABILITY Permission The User Can See Management Buttons For Projects","chromium_test_workflow","Sat Feb 15 17:25:51 GMT 2025","passed","Sat Feb 15 17:25:59 GMT 2025","VIEW_PORTFOLIO x VIEW_VULNERABILITY","e2e/playwright-tests/features/@permissions/view-vulnerabiliy.feature.spec.js","",""
"","126249","Provide Test Users With Respective Permissions","setup_provisioning","Sat Feb 15 17:21:41 GMT 2025","passed","Sat Feb 15 17:23:47 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","6944","Create Test Vulnerability","setup_provisioning","Sat Feb 15 17:20:55 GMT 2025","passed","Sat Feb 15 17:21:02 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","5198","With SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT Permission The User Can See Administration Tab","chromium_test_workflow","Sat Feb 15 17:24:28 GMT 2025","passed","Sat Feb 15 17:24:33 GMT 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","5104","With POLICY_MANAGEMENT Permission The User Can See The Policy Management Tab","chromium_test_workflow","Sat Feb 15 17:24:05 GMT 2025","passed","Sat Feb 15 17:24:10 GMT 2025","VIEW_PORTFOLIO x POLICY_MANAGEMENT","e2e/playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","5539","Without VIEW_POLICY_VIOLATION Permission The User Cannot See The Policy Violations On Project Page","chromium_test_workflow","Sat Feb 15 17:25:02 GMT 2025","passed","Sat Feb 15 17:25:08 GMT 2025","VIEW_PORTFOLIO x VIEW_POLICY_VIOLATION","e2e/playwright-tests/features/@permissions/view-policy-violation.feature.spec.js","",""
"","5578","Without VIEW_VULNERABILITY Permission The User Cannot See Management Buttons For Projects","chromium_test_workflow","Sat Feb 15 17:25:46 GMT 2025","passed","Sat Feb 15 17:25:51 GMT 2025","VIEW_PORTFOLIO x VIEW_VULNERABILITY","e2e/playwright-tests/features/@permissions/view-vulnerabiliy.feature.spec.js","",""
"","5842","The Admin User Sets A Test Project To Inactive","chromium_test_workflow","Sat Feb 15 17:26:52 GMT 2025","passed","Sat Feb 15 17:26:58 GMT 2025","Make Project Inactive","e2e/playwright-tests/features/@projects/make_project_inactive.feature.spec.js","",""
"","3607","With VIEW_PORTFOLIO Permissions The User Tries To Log In With Wrong Credentials","chromium_test_workflow","Sat Feb 15 17:25:19 GMT 2025","passed","Sat Feb 15 17:25:23 GMT 2025","VIEW_PORTFOLIO","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","3030","Delete All Test Vulnerabilities Before Tests","setup_provisioning","Sat Feb 15 17:19:51 GMT 2025","passed","Sat Feb 15 17:19:54 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
