"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14957","Create Test Policies","setup_provisioning","Tue Feb 11 15:14:43 GMT 2025","passed","Tue Feb 11 15:14:58 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","5175","Without POLICY_MANAGEMENT Permission The User Can See The Policy Management Tab","chromium_test_workflow","Tue Feb 11 15:17:43 GMT 2025","passed","Tue Feb 11 15:17:49 GMT 2025","","e2e/playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","12284","Change Initial Password As Admin","setup_initial","Tue Feb 11 15:13:22 GMT 2025","passed","Tue Feb 11 15:13:34 GMT 2025","","../../setup/initial-setup.ts","",""
"","8488","The Admin User Creates A Parent And A Child Project","chromium_test_workflow","Tue Feb 11 15:18:41 GMT 2025","passed","Tue Feb 11 15:18:49 GMT 2025","","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","5769","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Tue Feb 11 15:19:19 GMT 2025","passed","Tue Feb 11 15:19:25 GMT 2025","","e2e/playwright-tests/features/@projects/try_creating_existing_project.feature.spec.js","",""
"","20673","Create Test Project With Default BOM","setup_provisioning","Tue Feb 11 15:14:58 GMT 2025","passed","Tue Feb 11 15:15:19 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","3963","With SYSTEM_CONFIGURATION But Without ACCESS_MANAGEMENT Permissions The User Cannot See Access Management Menu","chromium_test_workflow","Tue Feb 11 15:17:49 GMT 2025","passed","Tue Feb 11 15:17:53 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","3253","Without POLICY_MANAGEMENT Permission The User Cannot See The Policy Management Tab","chromium_test_workflow","Tue Feb 11 15:17:40 GMT 2025","passed","Tue Feb 11 15:17:43 GMT 2025","","e2e/playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","3041","Without SYSTEM_CONFIGURATION Permissions User Cannot See Administration Tab","chromium_test_workflow","Tue Feb 11 15:17:58 GMT 2025","passed","Tue Feb 11 15:18:01 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","3916","With TAG_MANAGEMENT Permission The User Can See The Tag Management Tab","chromium_test_workflow","Tue Feb 11 15:18:09 GMT 2025","passed","Tue Feb 11 15:18:13 GMT 2025","","e2e/playwright-tests/features/@permissions/tag-management.feature.spec.js","",""
"","126910","Provide Test Users With Respective Permissions","setup_provisioning","Tue Feb 11 15:15:19 GMT 2025","passed","Tue Feb 11 15:17:26 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","6949","Without BOM_UPLOAD Permission The User Cannot See The BOM Upload Button","chromium_test_workflow","Tue Feb 11 15:17:26 GMT 2025","passed","Tue Feb 11 15:17:33 GMT 2025","","e2e/playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","12717","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Tue Feb 11 15:19:06 GMT 2025","passed","Tue Feb 11 15:19:19 GMT 2025","","e2e/playwright-tests/features/@projects/suppress_violation_against_policy.feature.spec.js","",""
"","2940","Store Admin Authentication","setup_admin_authentication","Tue Feb 11 15:13:39 GMT 2025","passed","Tue Feb 11 15:13:42 GMT 2025","","../../setup/auth-setup.ts","",""
"","6233","Delete All Test Users Before Tests","setup_provisioning","Tue Feb 11 15:13:42 GMT 2025","passed","Tue Feb 11 15:13:49 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","5216","Delete All Test Policies Before Tests","setup_provisioning","Tue Feb 11 15:13:49 GMT 2025","passed","Tue Feb 11 15:13:54 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","14214","The Admin User Validates A Test Project With A Recently Uploaded BOM","chromium_test_workflow","Tue Feb 11 15:19:25 GMT 2025","passed","Tue Feb 11 15:19:39 GMT 2025","","e2e/playwright-tests/features/@projects/validate_bom_upload.feature.spec.js","",""
"","9286","The Admin User Deletes Respective Projects","chromium_test_workflow","Tue Feb 11 15:18:49 GMT 2025","passed","Tue Feb 11 15:18:59 GMT 2025","","e2e/playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","3656","With VIEW_PORTFOLIO Permissions The User Tries To Log In With Wrong Credentials","chromium_test_workflow","Tue Feb 11 15:18:29 GMT 2025","passed","Tue Feb 11 15:18:32 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","3910","Without TAG_MANAGEMENT Permission The User Cannot See The Tag Management Tab","chromium_test_workflow","Tue Feb 11 15:18:05 GMT 2025","passed","Tue Feb 11 15:18:09 GMT 2025","","e2e/playwright-tests/features/@permissions/tag-management.feature.spec.js","",""
"","4291","Without VIEW_PORTFOLIO Permissions The User Cannot Log In","chromium_test_workflow","Tue Feb 11 15:18:24 GMT 2025","failed","Tue Feb 11 15:18:28 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","3983","With SYSTEM_CONFIGURATION Permissions User Can See Administration Tab","chromium_test_workflow","Tue Feb 11 15:18:01 GMT 2025","passed","Tue Feb 11 15:18:05 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","6856","With BOM_UPLOAD Permissions The User Can See The BOM Upload Button","chromium_test_workflow","Tue Feb 11 15:17:33 GMT 2025","passed","Tue Feb 11 15:17:40 GMT 2025","","e2e/playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","5141","With SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT Permissions The User Can See Administration Tab","chromium_test_workflow","Tue Feb 11 15:17:53 GMT 2025","passed","Tue Feb 11 15:17:58 GMT 2025","","e2e/playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","41540","Create Test Users","setup_provisioning","Tue Feb 11 15:14:01 GMT 2025","passed","Tue Feb 11 15:14:43 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","5484","Without VIEW_POLICY_VIOLATION Permission The User Cannot See The Policy Violations On Project Page","chromium_test_workflow","Tue Feb 11 15:18:13 GMT 2025","passed","Tue Feb 11 15:18:18 GMT 2025","","e2e/playwright-tests/features/@permissions/view_policy_violation.feature.spec.js","",""
"","7513","Delete All Test Projects Before Tests","setup_provisioning","Tue Feb 11 15:13:54 GMT 2025","passed","Tue Feb 11 15:14:01 GMT 2025","","../setup/e2e/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","7590","The Admin User Sets A Test Project To Inactive","chromium_test_workflow","Tue Feb 11 15:18:59 GMT 2025","passed","Tue Feb 11 15:19:06 GMT 2025","","e2e/playwright-tests/features/@projects/make_project_inactive.feature.spec.js","",""
"","8326","With VIEW_PORTFOLIO Permissions The User Verifies Access","chromium_test_workflow","Tue Feb 11 15:18:32 GMT 2025","passed","Tue Feb 11 15:18:41 GMT 2025","","e2e/playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","5591","With VIEW_POLICY_VIOLATION Permissions The User Can See The Policy Violations On Project Page","chromium_test_workflow","Tue Feb 11 15:18:18 GMT 2025","passed","Tue Feb 11 15:18:24 GMT 2025","","e2e/playwright-tests/features/@permissions/view_policy_violation.feature.spec.js","",""
